stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest
AVGO,2019-08-04,996000000,1091000000,34028000000,3539000000,34062000000,,10898000000,2611000000,116000000,,8282000000,5462000000,693000000,116000000,36686000000,5954000000,,404000000,,69767000000,3174000000,,21503000000,48264000000,,18879000000,,3537000000,
AXP,2019-12-31,86025000000,,57810000000,146418000000,19489000000,9560000000,170932000000,4834000000,2737000000,1461000000,97643000000,23845000000,9413000000,2737000000,3315000000,19123000000,13871000000,514000000,163000000,198321000000,1122000000,,23071000000,175250000000,11774000000,267000000,87000000,,
AXP,2018-12-31,82215000000,,58404000000,138716000000,18943000000,5690000000,166920000000,4416000000,2597000000,1306000000,89637000000,27381000000,8229000000,2597000000,3072000000,18252000000,12499000000,363000000,170000000,188602000000,1079000000,,22290000000,166312000000,12218000000,275000000,64000000,,
AXP,2017-12-31,79109000000,,55781000000,131035000000,14353000000,4182000000,165106000000,4329000000,2428000000,1637000000,93323000000,32879000000,3671000000,2428000000,3009000000,13808000000,8307000000,1020000000,172000000,181196000000,4258000000,,18261000000,162935000000,12210000000,899000000,48000000,,
AXP,2016-12-31,64232000000,,46966000000,115534000000,16706000000,3981000000,142279000000,4433000000,2784000000,2336000000,78317000000,25093000000,4405000000,2784000000,2927000000,13085000000,10371000000,982000000,181000000,158893000000,2812000000,,20501000000,138392000000,12733000000,868000000,115000000,,
AXP,2020-03-31,85939000000,,52588000000,121687000000,21006000000,5032000000,161606000000,4798000000,2996000000,,89589000000,35865000000,14624000000,2996000000,,22877000000,12161000000,2513000000,161000000,186060000000,,,21006000000,165054000000,11680000000,,230000000,,
AXP,2019-12-31,86025000000,,57810000000,146418000000,19489000000,9560000000,170932000000,4834000000,2737000000,,97643000000,23845000000,9413000000,2737000000,,19123000000,13871000000,514000000,163000000,198321000000,,,23071000000,175250000000,11774000000,,87000000,,
AXP,2019-09-30,86164000000,,58474000000,144619000000,23025000000,8445000000,170183000000,4715000000,2661000000,,90906000000,24235000000,10841000000,2661000000,,21779000000,13652000000,1088000000,165000000,194184000000,,,23025000000,171159000000,11869000000,,31000000,,
AXP,2019-06-30,89108000000,,57736000000,146386000000,23092000000,8542000000,173854000000,4658000000,2606000000,,94017000000,26807000000,10549000000,2606000000,,22758000000,13551000000,463000000,167000000,197603000000,,,23092000000,174511000000,11980000000,,62000000,,
BA,2019-12-31,15553000000,76622000000,18233000000,12309000000,20015000000,1092000000,102229000000,13684000000,16153000000,683000000,97312000000,9485000000,3086000000,71067000000,8060000000,23673000000,50644000000,,5061000000,133625000000,63717000000,,8617000000,141925000000,6745000000,3338000000,545000000,6840000000,317000000
BA,2018-12-31,12916000000,62567000000,8501000000,13904000000,10930000000,1087000000,87830000000,12645000000,15083000000,284000000,81590000000,7637000000,2110000000,67431000000,7840000000,24702000000,55941000000,,5061000000,117359000000,54936000000,,339000000,116949000000,6768000000,3429000000,927000000,2690000000,71000000
BA,2017-12-31,12202000000,61388000000,8021000000,11088000000,6476000000,1260000000,85194000000,12672000000,16373000000,321000000,74648000000,8813000000,2348000000,59827000000,5559000000,26219000000,49618000000,,5061000000,112362000000,51260000000,,1656000000,110649000000,6804000000,2573000000,1179000000,435000000,57000000
BA,2016-12-31,11190000000,43199000000,6804000000,8832000000,7047000000,1317000000,62488000000,12807000000,13623000000,332000000,50134000000,8801000000,1748000000,49720000000,5324000000,29418000000,40714000000,,5061000000,89997000000,27623000000,,817000000,89120000000,4762000000,2540000000,1228000000,284000000,60000000
BA,2020-03-31,14963000000,80020000000,32093000000,12576000000,20978000000,1124000000,111011000000,12405000000,16333000000,678000000,94502000000,15039000000,5106000000,71175000000,8057000000,24179000000,49854000000,2739000000,5061000000,143075000000,53347000000,,9665000000,152435000000,6595000000,3256000000,488000000,4873000000,305000000
BA,2019-12-31,15553000000,76622000000,18233000000,12309000000,20015000000,1092000000,102229000000,13684000000,16153000000,683000000,97312000000,9485000000,3086000000,71067000000,8060000000,23673000000,50644000000,3106000000,5061000000,133625000000,63717000000,,8617000000,141925000000,6745000000,3338000000,545000000,6840000000,317000000
BA,2019-09-30,15101000000,73279000000,18868000000,14642000000,15766000000,1117000000,101656000000,13591000000,14927000000,296000000,91846000000,9763000000,2507000000,69851000000,8063000000,23294000000,53986000000,2656000000,5061000000,132598000000,53379000000,,4116000000,136407000000,6688000000,3587000000,1150000000,3654000000,307000000
BA,2019-06-30,15267000000,68492000000,13428000000,13538000000,17134000000,1142000000,95111000000,13665000000,14908000000,357000000,92189000000,9167000000,2392000000,69840000000,8051000000,23290000000,52819000000,3304000000,5061000000,126261000000,52671000000,,5322000000,131204000000,6638000000,3761000000,439000000,3657000000,379000000
BAC,2019-12-31,1434803000000,285000000,216705000000,55937000000,172458000000,484271000000,777955000000,20261000000,6633000000,6444000000,1939180000000,137160000000,1082641000000,6633000000,68951000000,5250000000,156319000000,124504000000,91723000000,2434079000000,83270000000,,241409000000,2169269000000,,,280704000000,,
BAC,2018-12-31,1381476000000,300000000,229392000000,65814000000,174048000000,450653000000,780583000000,9906000000,12211000000,10741000000,1854739000000,156526000000,1044414000000,12211000000,68951000000,5051000000,136314000000,152330000000,118896000000,2354507000000,68220000000,,242999000000,2089182000000,,,266903000000,,
BAC,2017-12-31,1309545000000,236000000,227402000000,61623000000,175872000000,451055000000,701743000000,9247000000,7082000000,12625000000,1781583000000,138634000000,1050238000000,7082000000,68951000000,5103000000,113816000000,136504000000,138089000000,2281234000000,81187000000,,244823000000,2014088000000,,,223900000000,,
BAC,2016-12-31,1260934000000,377000000,216823000000,58759000000,172006000000,433173000000,657416000000,9139000000,7288000000,19591000000,1699121000000,147738000000,1016623000000,7288000000,68969000000,5928000000,101225000000,125793000000,147038000000,2188067000000,63031000000,,240975000000,1921872000000,,,208085000000,,
BAC,2020-03-31,1583325000000,275000000,256712000000,69238000000,172540000000,475852000000,892994000000,10792000000,120000000,,2098324000000,250390000000,1171365000000,120000000,68951000000,3025000000,155866000000,7862000000,85745000000,2619954000000,77151000000,,241491000000,2355036000000,,,314252000000,19912000000,
BAC,2019-12-31,1434803000000,285000000,216705000000,55937000000,172458000000,484271000000,777955000000,20261000000,6633000000,,1939180000000,137160000000,1082641000000,6633000000,68951000000,5250000000,156319000000,124504000000,91723000000,2434079000000,83270000000,,241409000000,2169269000000,,,280704000000,24151000000,
BAC,2019-09-30,1392836000000,188000000,238782000000,52560000000,175830000000,456130000000,806212000000,20293000000,5617000000,,1906792000000,136694000000,1074744000000,5617000000,68951000000,2742000000,151183000000,161219000000,99215000000,2426330000000,78642000000,,244781000000,2157943000000,,,277752000000,4623000000,
BAC,2019-06-30,1375093000000,205000000,228357000000,53329000000,177768000000,457220000000,782812000000,20126000000,7477000000,,1883939000000,146294000000,1066783000000,7477000000,68951000000,2951000000,147577000000,153319000000,106619000000,2395892000000,82150000000,,246719000000,2124484000000,,,255569000000,9654000000,
BLK,2019-12-31,874000000,,5150000000,3580000000,616000000,3203000000,27067000000,1384000000,571000000,175000000,18842000000,4829000000,104037000000,7303000000,14562000000,109077000000,21662000000,15506000000,2000000,168622000000,15759000000,,33547000000,133693000000,19186000000,18369000000,,,1382000000
BLK,2018-12-31,951000000,,5063000000,3118000000,1009000000,2559000000,32959000000,643000000,691000000,163000000,23935000000,6488000000,92047000000,6078000000,13526000000,97035000000,19282000000,20706000000,2000000,159573000000,20996000000,,32374000000,126033000000,19168000000,17839000000,,,1166000000
BLK,2017-12-31,905000000,,5014000000,2932000000,1189000000,1981000000,35968000000,592000000,432000000,19000000,27504000000,7038000000,151091000000,4399000000,13220000000,155459000000,16939000000,24304000000,2000000,220241000000,24446000000,,31798000000,187977000000,19256000000,17389000000,,,466000000
BLK,2016-12-31,805000000,,4915000000,2462000000,1383000000,1685000000,37606000000,559000000,716000000,20000000,30552000000,6175000000,149846000000,3901000000,13118000000,155366000000,13660000000,27851000000,2000000,220177000000,27867000000,,29098000000,190833000000,19337000000,17363000000,,,246000000
BLK,2020-03-31,982000000,,6136000000,3095000000,110000000,2465000000,25458000000,1376000000,810000000,,16633000000,4406000000,86818000000,7746000000,14559000000,90967000000,21872000000,14980000000,2000000,149020000000,14786000000,,33013000000,114510000000,18885000000,18344000000,,,1497000000
BLK,2019-12-31,874000000,,5150000000,3580000000,616000000,3203000000,27067000000,1384000000,571000000,,18842000000,4829000000,104037000000,7303000000,14562000000,109077000000,21662000000,15506000000,2000000,168622000000,15759000000,,33547000000,133693000000,19186000000,18369000000,,,1382000000
BLK,2019-09-30,1252000000,,6118000000,3026000000,552000000,2475000000,29193000000,1286000000,784000000,,21451000000,4607000000,97959000000,7526000000,14552000000,101975000000,20873000000,18738000000,2000000,163872000000,18699000000,,32407000000,130268000000,19058000000,18407000000,,,1197000000
BLK,2019-06-30,1277000000,,6106000000,2863000000,1095000000,2332000000,27741000000,1305000000,664000000,,20801000000,4023000000,98981000000,7323000000,14511000000,103026000000,20267000000,18485000000,2000000,163347000000,18446000000,,31893000000,130687000000,18947000000,18477000000,,,767000000
BMY,2019-12-31,2445000000,4293000000,43388000000,7685000000,34859000000,4172000000,29354000000,6956000000,1520000000,510000000,18304000000,12346000000,3005000000,26877000000,22488000000,15882000000,34474000000,1983000000,292000000,129944000000,4413000000,,51598000000,78246000000,43709000000,63969000000,3047000000,,100000000
BMY,2018-12-31,1892000000,1195000000,5661000000,5747000000,6402000000,2449000000,17716000000,5027000000,2762000000,815000000,10654000000,6911000000,2165000000,22336000000,6538000000,4544000000,34065000000,2015000000,221000000,34986000000,2529000000,,14031000000,20859000000,2081000000,1091000000,1848000000,,96000000
BMY,2017-12-31,2248000000,1166000000,6975000000,5609000000,3668000000,2765000000,14854000000,5001000000,2289000000,1610000000,9563000000,5421000000,2858000000,21538000000,6863000000,5166000000,31160000000,691000000,221000000,33551000000,1161000000,,11741000000,21704000000,1898000000,1210000000,1391000000,,106000000
BMY,2016-12-31,1664000000,1241000000,5716000000,4916000000,7917000000,2788000000,13704000000,4980000000,2503000000,2996000000,8841000000,4237000000,3975000000,19282000000,6875000000,2803000000,33513000000,627000000,221000000,33707000000,1707000000,,16177000000,17360000000,1725000000,1385000000,2113000000,,170000000
BMY,2020-03-31,3069000000,2836000000,42844000000,8290000000,34207000000,3795000000,31853000000,6836000000,1549000000,605000000,19232000000,15817000000,2683000000,26306000000,22452000000,16544000000,32671000000,2405000000,292000000,129285000000,5051000000,,49911000000,79308000000,43254000000,61666000000,2505000000,3261000000,66000000
BMY,2019-12-31,2445000000,4293000000,43388000000,7685000000,34859000000,4172000000,29354000000,6956000000,1520000000,510000000,18304000000,12346000000,3005000000,26877000000,22488000000,15882000000,34474000000,1983000000,292000000,129944000000,4413000000,,51598000000,78246000000,43709000000,63969000000,3047000000,2763000000,100000000
BMY,2019-09-30,1888000000,1192000000,24392000000,5351000000,10133000000,1499000000,40191000000,5326000000,1463000000,1624000000,10489000000,30489000000,2902000000,21334000000,6513000000,4294000000,36555000000,218000000,221000000,57433000000,2120000000,,17648000000,39679000000,2206000000,1002000000,2053000000,240000000,106000000
BMY,2019-06-30,2005000000,1308000000,24433000000,5501000000,8521000000,1822000000,37716000000,5358000000,2621000000,1442000000,9711000000,28404000000,2739000000,22192000000,6533000000,4352000000,35870000000,702000000,221000000,55163000000,2235000000,,16049000000,39012000000,2150000000,995000000,953000000,240000000,102000000
C,2019-12-31,1070590000000,61000000,206003000000,39857000000,148809000000,368563000000,761299000000,,36318000000,28973000000,1494031000000,11709000000,791248000000,97978000000,22126000000,54639000000,165369000000,38751000000,31000000,1951158000000,72466000000,,175262000000,1757212000000,107840000000,4822000000,394781000000,,704000000
C,2018-12-31,1013170000000,99000000,231999000000,35450000000,151078000000,358607000000,750455000000,,37170000000,27685000000,1432160000000,11345000000,781055000000,81540000000,22046000000,56150000000,151347000000,39508000000,31000000,1917383000000,92369000000,,177760000000,1720309000000,107922000000,5220000000,407936000000,,854000000
C,2017-12-31,959822000000,144000000,236709000000,38384000000,154643000000,352290000000,704312000000,,34668000000,26797000000,1347063000000,13224000000,758461000000,64977000000,22256000000,57021000000,138425000000,38215000000,31000000,1842465000000,77585000000,,181487000000,1640793000000,108008000000,5146000000,361555000000,,932000000
C,2016-12-31,929406000000,186000000,206178000000,28887000000,179094000000,353304000000,672360000000,,32381000000,51194000000,1299624000000,16243000000,738076000000,48683000000,21659000000,60132000000,146477000000,6800000000,31000000,1792077000000,82618000000,,205867000000,1565934000000,108042000000,6678000000,374264000000,,1023000000
C,2020-03-31,1184911000000,50000000,237998000000,68555000000,148894000000,398883000000,982061000000,2900000000,32521000000,,1733600000000,272219000000,810102000000,96668000000,21264000000,51990000000,163438000000,13701000000,31000000,2219770000000,91127000000,,174351000000,2026788000000,107550000000,4560000000,262536000000,28100000000,651000000
C,2019-12-31,1070590000000,61000000,206003000000,39857000000,148809000000,368563000000,761299000000,3100000000,36318000000,,1494031000000,11709000000,791248000000,97978000000,22126000000,54639000000,165369000000,38751000000,31000000,1951158000000,72466000000,,175262000000,1757212000000,107840000000,4822000000,394781000000,42757000000,704000000
C,2019-09-30,1087769000000,72000000,235438000000,54215000000,150699000000,358383000000,842679000000,3000000000,36135000000,,1528608000000,192592000000,784074000000,92676000000,21822000000,50411000000,161797000000,27851000000,31000000,2014802000000,86300000000,,176893000000,1817732000000,107741000000,4844000000,261125000000,6800000000,697000000
C,2019-06-30,1045607000000,82000000,229189000000,50027000000,152796000000,349702000000,819952000000,2900000000,35203000000,,1501949000000,171100000000,788581000000,86630000000,22065000000,55876000000,158321000000,32143000000,31000000,1988226000000,90155000000,,179379000000,1790116000000,107657000000,5026000000,259769000000,23000000000,751000000
CAT,2019-12-31,5957000000,11266000000,9141000000,8484000000,6827000000,,39193000000,13528000000,1567000000,1324000000,26621000000,7299000000,3932000000,25784000000,6196000000,10461000000,34437000000,31000000,5935000000,78453000000,3757000000,,14588000000,63824000000,,1565000000,,16000000,41000000
CAT,2018-12-31,7051000000,11529000000,8005000000,8714000000,5925000000,,38603000000,13574000000,1684000000,1363000000,28218000000,6968000000,2852000000,22215000000,6217000000,11211000000,30427000000,52000000,5827000000,78509000000,3735000000,,14039000000,64429000000,,1897000000,,10000000,41000000
CAT,2017-12-31,6487000000,10018000000,7492000000,7376000000,5386000000,,36244000000,14155000000,1192000000,1569000000,26931000000,7381000000,3495000000,18197000000,6183000000,12418000000,26301000000,242000000,5593000000,76962000000,3657000000,,13697000000,63196000000,,2111000000,,6000000,69000000
CAT,2016-12-31,4614000000,8614000000,8368000000,5919000000,4768000000,,31967000000,15322000000,2039000000,2683000000,26132000000,5257000000,5208000000,19517000000,6003000000,12541000000,27377000000,23000000,5277000000,74704000000,3377000000,,13137000000,61491000000,,2349000000,,507000000,76000000
CAT,2020-03-31,5769000000,11748000000,8998000000,7624000000,6579000000,1449000000,37586000000,8385000000,2012000000,1330000000,26516000000,6251000000,2528000000,27353000000,6140000000,10770000000,35504000000,66000000,6046000000,75894000000,3525000000,,14197000000,61655000000,,1478000000,,153000000,42000000
CAT,2019-12-31,5957000000,11266000000,9141000000,8484000000,6827000000,1365000000,39193000000,13528000000,1567000000,1324000000,26621000000,7299000000,3932000000,25784000000,6196000000,10461000000,34437000000,31000000,5935000000,78453000000,3757000000,,14588000000,63824000000,,1565000000,,16000000,41000000
